 DEPTH      GR        spd       bit       CAL       SPBD      bvol      cvol      tten      rd        rs        rmsl      dt24      CNCF      zden      pe        zcor     
 3004.566   160.569     8.014     9.875    11.087    61.980     2.436     1.191  4552.012    12.438    10.022    12.042    84.964    17.076     2.321     5.541     0.130
 3004.718   159.525     8.022     9.875    10.723    59.387     2.427     1.186  4521.228    11.666     9.443    11.366    87.689    17.800     2.293     5.656     0.139
 3004.871   157.764     8.024     9.875    10.566    57.389     2.418     1.181  4522.612    11.324     9.144    11.195    89.505    18.440     2.280     5.732     0.187
 3005.023   160.254     8.003     9.875    10.694    56.209     2.409     1.176  4584.048    11.515     9.284    11.662    90.583    18.591     2.289     5.761     0.229
 3005.176   162.623     7.960     9.875    10.842    55.494     2.401     1.171  4676.508    11.860     9.575    12.170    90.712    18.650     2.313     5.500     0.234
 3005.328   161.132     7.922     9.875    10.867    54.896     2.391     1.165  4742.375    12.116     9.784    13.404    89.478    18.487     2.331     5.171     0.208
 3005.480   160.245     7.911     9.875    10.850    54.362     2.382     1.160  4753.384    12.371     9.970    14.388    88.237    18.325     2.331     5.072     0.181
 3005.633   160.966     7.924     9.875    10.870    53.887     2.373     1.155  4720.272    12.648    10.181    13.924    87.770    18.425     2.321     5.188     0.167
 3005.785   160.375     7.947     9.875    10.880    53.233     2.364     1.149  4672.864    12.795    10.299    13.691    87.930    18.682     2.315     5.313     0.172
 3005.938   159.394     7.971     9.875    10.884    52.103     2.355     1.144  4645.453    12.809    10.293    13.355    89.467    18.828     2.326     5.336     0.192
 3006.090   158.587     7.994     9.875    10.851    50.770     2.346     1.139  4643.619    12.865    10.294    12.268    91.664    18.751     2.365     5.324     0.202
 3006.242   156.442     8.012     9.875    10.703    49.838     2.337     1.134  4641.554    13.091    10.437    13.443    92.596    18.582     2.429     5.221     0.184
 3006.395   155.655     8.017     9.875    10.500    49.451     2.328     1.129  4625.093    13.490    10.757    13.864    91.834    18.395     2.491     5.026     0.153
 3006.547   158.361     8.011     9.875    10.373    49.392     2.320     1.124  4612.461    13.994    11.187    12.771    89.720    18.236     2.530     4.838     0.154
 3006.700   161.203     8.007     9.875    10.321    49.363     2.311     1.119  4628.044    14.540    11.625    11.462    86.651    18.273     2.557     4.688     0.179
 3006.852   162.663     8.005     9.875    10.255    49.229     2.303     1.115  4669.690    15.160    12.080    11.661    83.614    18.535     2.590     4.550     0.180
 3007.004   163.804     7.992     9.875    10.179    49.426     2.295     1.111  4710.515    15.977    12.679    12.146    79.470    18.714     2.630     4.412     0.157
 3007.157   164.168     7.972     9.875    10.133    50.369     2.287     1.106  4717.491    17.192    13.586    13.477    75.562    18.639     2.659     4.311     0.147
 3007.309   161.860     7.971     9.875    10.120    51.661     2.279     1.102  4683.698    19.143    15.034    17.039    72.897    18.358     2.669     4.275     0.153
 3007.462   157.475     7.996     9.875    10.117    52.628     2.271     1.098  4637.900    21.968    17.111    22.008    70.876    17.912     2.669     4.284     0.156
 3007.614   152.814     8.014     9.875    10.115    53.040     2.263     1.094  4618.693    25.092    19.400    21.969    70.762    17.470     2.667     4.307     0.155
 3007.766   147.999     8.007     9.875    10.114    53.070     2.255     1.090  4633.007    27.534    21.168    11.474    70.655    17.202     2.664     4.329     0.153
 3007.919   141.560     7.994     9.875    10.109    53.119     2.247     1.086  4657.320    28.828    22.021     6.755    70.481    17.044     2.660     4.333     0.153
 3008.071   132.916     8.004     9.875    10.099    53.514     2.240     1.082  4666.240    29.659    22.324    14.320    72.560    16.914     2.657     4.334     0.156
 3008.224   123.013     8.034     9.875    10.095    54.214     2.232     1.078  4660.563    32.037    23.417    23.566    74.652    17.021     2.654     4.327     0.159
 3008.376   114.496     8.049     9.875    10.092    54.895     2.224     1.074  4664.418    37.382    26.615    23.676    75.241    17.401     2.650     4.305     0.159
 3008.528   109.151     8.030     9.875    10.091    55.247     2.216     1.069  4687.670    43.434    30.777    17.465    74.311    17.795     2.643     4.276     0.156
 3008.681   105.579     8.011     9.875    10.096    55.295     2.208     1.065  4708.532    46.637    33.301    13.134    69.875    17.888     2.634     4.241     0.149
 3008.833   102.475     8.019     9.875    10.102    55.409     2.200     1.061  4720.051    46.799    33.656    19.649    67.131    17.511     2.626     4.149     0.124
 3008.986   101.028     8.030     9.875    10.118    56.049     2.192     1.057  4736.457    46.047    33.282    24.584    68.381    17.237     2.616     3.778     0.088
 3009.138   102.234     8.013     9.875    10.122    57.520     2.184     1.053  4749.504    45.373    32.914    23.389    69.733    17.142     2.591     3.182     0.060
 3009.290   105.736     7.988     9.875    10.040    59.795     2.177     1.049  4734.179    44.914    32.510    23.037    70.569    17.068     2.561     2.790     0.045
 3009.443   107.720     7.989     9.875     9.897    62.455     2.169     1.045  4693.424    44.760    32.123    17.853    69.367    17.588     2.555     2.787     0.036
 3009.595   105.837     8.017     9.875     9.805    64.883     2.161     1.041  4654.610    44.353    31.596    10.418    67.212    19.294     2.570     3.001     0.038
 3009.748   103.088     8.042     9.875     9.789    66.728     2.154     1.038  4637.566    42.798    30.485     7.397    67.668    21.018     2.583     3.065     0.048
 3009.900   101.556     8.040     9.875     9.788    68.107     2.147     1.034  4648.728    40.619    28.969     7.977    72.044    22.111     2.585     3.026     0.054
 3010.052   100.197     8.016     9.875     9.778    69.298     2.139     1.030  4678.754    39.295    27.674    11.217    77.769    23.753     2.583     3.050     0.055
 3010.205    99.973     8.001     9.875     9.761    70.422     2.132     1.027  4711.517    39.588    27.087    12.342    81.289    25.300     2.580     3.024     0.054
 3010.357   103.693     8.003     9.875     9.753    71.399     2.124     1.023  4737.780    41.176    27.504     9.835    83.930    25.136     2.576     3.103     0.055
 3010.510   111.086     8.003     9.875     9.756    71.976     2.117     1.020  4747.028    42.367    28.200    12.682    84.431    25.197     2.570     3.290     0.053
 3010.662   118.039     7.999     9.875     9.762    72.082     2.110     1.016  4724.106    41.226    27.671    20.033    83.191    26.161     2.568     3.284     0.047
 3010.814   123.675     8.004     9.875     9.766    72.171     2.102     1.013  4677.603    38.487    25.955    22.063    83.550    26.070     2.571     3.232     0.042
 3010.967   131.080     8.020     9.875     9.769    72.708     2.095     1.009  4641.841    36.894    24.763    14.198    81.392    25.191     2.576     3.241     0.042
 3011.119   138.107     8.038     9.875     9.769    73.713     2.088     1.005  4645.489    37.888    25.122     6.061    78.169    23.935     2.580     3.235     0.048
 3011.272   139.173     8.043     9.875     9.768    75.055     2.080     1.002  4690.865    41.080    26.772     8.791    76.851    21.655     2.580     3.206     0.053
 3011.424   136.675     8.022     9.875     9.767    76.571     2.073     0.998  4744.773    45.702    29.117    18.403    74.193    18.468     2.581     3.202     0.057
 3011.576   138.401     7.990     9.875     9.765    78.021     2.065     0.995  4766.773    49.213    30.777    29.334    72.503    15.235     2.583     3.201     0.059
 3011.729   147.785     7.974     9.875     9.766    79.332     2.058     0.991  4758.166    47.163    29.532    31.846    72.582    14.947     2.586     3.197     0.060
 3011.881   150.687     7.977     9.875     9.766    80.592     2.051     0.987  4742.420    38.640    24.937    19.607    74.939    14.450     2.590     3.203     0.059
 3012.034   132.503     7.982     9.875     9.764    81.922     2.043     0.984  4722.331    28.767    19.575     5.323    81.336    13.978     2.594     3.202     0.059
 3012.186   104.660     7.980     9.875     9.765    83.536     2.036     0.980  4690.031    23.031    16.493     1.586    86.194    14.362     2.599     3.199     0.061
 3012.338    88.302     7.970     9.875     9.766    85.514     2.029     0.977  4653.839    21.699    16.044     1.657    87.938    14.567     2.600     3.200     0.063
 3012.491    84.277     7.960     9.875     9.765    87.649     2.021     0.973  4623.689    22.134    16.679     1.512    87.829    14.882     2.600     3.204     0.064
 3012.643    83.800     7.963     9.875     9.763    89.716     2.014     0.970  4600.362    22.097    16.912     1.202    83.653    15.881     2.601     3.215     0.067
 3012.796    84.201     7.979     9.875     9.765    91.464     2.007     0.966  4587.295    20.760    16.128     1.138    80.514    16.543     2.603     3.235     0.070
 3012.948    85.924     7.987     9.875     9.765    92.550     1.999     0.962  4586.880    18.615    14.609     1.193    79.472    16.276     2.602     3.245     0.069
 3013.100    90.794     7.984     9.875     9.762    92.851     1.992     0.959  4588.101    17.142    13.441     3.156    76.981    16.126     2.600     3.250     0.067
 3013.253    96.853     7.995     9.875     9.762    92.616     1.985     0.955  4576.559    17.179    13.341     6.115    74.955    16.233     2.595     3.271     0.068
 3013.405   101.297     8.029     9.875     9.770    92.382     1.977     0.952  4553.877    19.532    14.641     5.994    73.031    15.852     2.583     3.310     0.068
 3013.558   108.860     8.054     9.875     9.782    92.630     1.970     0.948  4536.362    28.508    19.849     5.529    71.051    15.577     2.568     3.367     0.068
 3013.710   126.542     8.051     9.875     9.793    93.335     1.962     0.945  4550.590    45.337    29.984     9.057    68.932    15.635     2.562     3.434     0.069
 3013.862   149.450     8.029     9.875     9.796    94.147     1.955     0.941  4616.316    61.858    40.031    23.010    67.292    15.239     2.569     3.416     0.056
 3014.015   167.006     8.001     9.875     9.796    94.860     1.948     0.937  4707.511    70.268    44.834    29.737    66.522    14.036     2.584     3.282     0.026
 3014.167   175.399     7.980     9.875     9.799    95.559     1.940     0.934  4760.926    73.261    45.960    18.339    65.589    11.992     2.596     3.205     0.003
 3014.320   175.373     7.981     9.875     9.803    96.468     1.933     0.930  4748.119    75.575    47.021    15.578    64.995    10.383     2.595     3.176     0.003
 3014.472   165.153     7.991     9.875     9.798    97.382     1.925     0.926  4701.794    71.512    45.295    22.052    65.009     9.843     2.585     3.160     0.016
 3014.624   146.206     7.990     9.875     9.790    97.655     1.918     0.923  4664.512    57.315    38.168     9.617    65.722    10.074     2.572     3.023     0.034
 3014.777   125.317     7.987     9.875     9.790    97.098     1.910     0.919  4651.671    41.514    29.768     1.390    67.126    10.803     2.548     2.680     0.038
 3014.929   108.345     7.988     9.875     9.799    95.990     1.903     0.915  4662.283    32.569    24.652     2.274    68.775    12.356     2.494     2.379     0.025
 3015.082    98.067     7.980     9.875     9.801    94.580     1.896     0.912  4685.863    28.754    22.025     1.608    69.925    14.949     2.420     2.310     0.018
 3015.234    94.714     7.973     9.875     9.785    93.354     1.888     0.908  4704.137    27.840    21.194     3.277    70.314    17.010     2.359     2.362     0.029
 3015.386    94.928     7.984     9.875     9.768    92.814     1.881     0.905  4704.585    30.166    22.834     6.973    70.232    17.374     2.333     2.442     0.045
 3015.539    93.975     8.003     9.875     9.784    92.808     1.874     0.901  4693.242    34.646    25.962     7.009    69.786    16.591     2.354     2.553     0.046
 3015.691    89.910     8.006     9.875     9.839    92.987     1.866     0.897  4690.585    39.115    28.938     6.530    69.517    14.762     2.414     2.630     0.031
 3015.844    84.446     7.995     9.875     9.895    93.397     1.859     0.894  4706.867    39.971    29.538     7.633    69.456    12.341     2.482     2.630     0.016
 3015.996    81.701     7.988     9.875     9.923    94.209     1.851     0.890  4729.971    36.254    27.041     8.818    69.367    10.383     2.523     2.576     0.009
 3016.148    83.389     7.990     9.875     9.928    95.425     1.843     0.886  4740.948    32.646    24.412     9.063    69.386     9.317     2.530     2.475     0.002
 3016.301    86.559     7.989     9.875     9.922    96.962     1.836     0.882  4734.613    33.499    24.822     6.792    69.494     9.421     2.524     2.407     0.002
 3016.453    91.092     7.989     9.875     9.913    98.631     1.828     0.878  4722.910    37.635    27.751    14.023    69.861    10.335     2.525     2.472     0.018
 3016.606   103.078     7.991     9.875     9.922   100.016     1.821     0.875  4715.099    41.681    30.984    28.843    70.357    12.156     2.538     2.710     0.036
 3016.758   124.660     7.993     9.875     9.958   100.731     1.813     0.871  4701.079    42.646    32.398    29.717    70.519    14.595     2.544     3.007     0.045
 3016.910   145.360     7.988     9.875     9.983   100.674     1.805     0.867  4671.694    40.164    31.289    23.201    70.509    15.192     2.529     3.115     0.050
 3017.063   154.522     7.979     9.875     9.966    99.853     1.798     0.863  4637.596    37.171    29.369    18.741    70.471    14.967     2.505     3.074     0.056
 3017.215   154.426     7.975     9.875     9.933    98.336     1.790     0.859  4613.023    35.898    28.397    17.795    70.309    15.270     2.489     3.061     0.057
 3017.368   153.606     7.985     9.875     9.924    79.311     1.782     0.855  4603.746    34.865    27.555    14.290    70.500    14.948     2.482     3.056     0.059
 3017.520   153.375     7.990     9.875     9.930    43.399     1.775     0.851  4616.676    32.456    25.578     8.541    70.755    12.595     2.479     3.034     0.070
 3017.672   147.714     7.977     9.875     9.928     8.077     1.767     0.848  4648.530    29.279    22.947     4.479    70.666     9.467     2.479     3.020     0.078
 3017.825   132.718     7.965     9.875     9.908  -999.250     1.760     0.844  4670.060    25.576    19.970     3.447    70.635     7.724     2.486     3.017     0.063
 3017.977   111.767     7.972     9.875     9.887  -999.250     1.752     0.840  4655.087    21.412    16.666     4.911    70.618     7.086     2.511     3.038     0.035
 3018.130    94.676     7.999     9.875     9.891  -999.250     1.744     0.836  4624.975    18.302    14.131     5.729    70.613     6.292     2.553     3.029     0.016
 3018.282    92.382     8.023     9.875     9.909  -999.250     1.737     0.833  4625.938    17.562    13.423     3.892    70.645     6.067     2.586     3.009     0.010
 3018.434   107.578     8.028     9.875     9.921  -999.250     1.729     0.829  4654.579    20.488    15.294    16.225    70.593     6.984     2.597     2.997     0.006
 3018.587   132.952     8.018     9.875     9.922  -999.250     1.722     0.825  4661.950    29.682    21.506    30.487    70.536     8.374     2.598     2.997     0.009
 3018.739   159.226     8.016     9.875     9.919  -999.250     1.714     0.821  4629.413    42.101    30.023    32.956    70.512    10.539     2.601     3.004     0.015
 3018.892   178.585     8.032     9.875     9.916  -999.250     1.706     0.817  4592.373    47.696    33.900    36.049    70.484    12.531     2.601     3.011     0.015
 3019.044   185.067     8.043     9.875     9.915  -999.250     1.699     0.813  4586.288    42.339    30.180    25.374    70.462    14.039     2.596     3.014     0.012
 3019.196   180.439     8.033     9.875     9.914  -999.250     1.691     0.810  4606.163    33.670    24.117    16.370    70.389    14.969     2.587     3.014     0.015
 3019.349   173.176     8.009     9.875     9.913  -999.250     1.684     0.806  4619.488    28.818    20.667    28.151    70.331    14.838     2.570     3.023     0.027
 3019.501     9.875     7.993     9.875     9.909  -999.250     1.676     0.802  4611.218    27.521    19.704    38.065    70.266    13.992     2.549     3.019     0.036
 3019.654  -999.250     8.002     9.875     9.907  -999.250     1.669     0.798  4595.762    27.587    19.662    27.255    70.082    13.344     2.537     2.975     0.038
 3019.806  -999.250     8.026     9.875     9.912  -999.250     1.661     0.794  4589.735    29.127    20.650     7.957    70.047    13.156     2.539     3.063     0.034
 3019.958  -999.250     8.027     9.875     9.915  -999.250     1.653     0.791  4596.316    30.552    21.924     4.067    70.494    13.093     2.548     3.216     0.033
 3020.111  -999.250     7.999     9.875     9.909  -999.250     1.646     0.787  4604.389    28.763    21.274     8.137    71.473    13.132     2.552     3.223     0.041
 3020.263  -999.250     7.985     9.875     9.901  -999.250     1.638     0.783  4599.848    24.269    18.485    17.136    72.369    13.796     2.542     3.200     0.044
 3020.416  -999.250     8.010     9.875     9.895  -999.250     1.631     0.779  4585.478    20.716    15.921    10.996    72.308    15.197     2.515     3.044     0.041
 3020.568  -999.250     8.043     9.875     9.890  -999.250     1.623     0.775  4577.188    19.943    15.180     3.050    71.466    16.052     2.487     2.872     0.047
 3020.720  -999.250     8.044     9.875     9.891  -999.250     1.616     0.772  4578.075    22.833    16.851     3.099    70.747    15.294     2.472     2.752     0.060
 3020.873  -999.250     8.022     9.875     9.897  -999.250     1.608     0.768  4581.996    30.333    21.428     3.398    70.789    13.855     2.470     2.688     0.066
 3021.025  -999.250     8.008     9.875     9.899  -999.250     1.600     0.764  4587.278    39.321    26.970     9.304    71.458    13.022     2.472     2.669     0.069
 3021.178  -999.250     8.014     9.875     9.891  -999.250     1.593     0.760  4597.725    44.991    30.449    21.973    71.815    12.977     2.485     2.771     0.075
 3021.330  -999.250     8.020     9.875     9.885  -999.250     1.585     0.757  4613.311    46.763    31.491    22.972    72.247    13.602     2.516     3.076     0.071
 3021.482  -999.250     8.006     9.875     9.894  -999.250     1.578     0.753  4630.678    47.191    31.691    19.058    73.340    15.169     2.565     3.475     0.054
 3021.635  -999.250     7.984     9.875     9.913  -999.250     1.570     0.749  4650.999    48.363    32.167    24.220    73.897    17.688     2.613     3.693     0.039
 3021.787  -999.250     7.988     9.875     9.924  -999.250     1.563     0.745  4666.265    51.359    33.459    28.867    73.182    20.093     2.647     3.707     0.028
 3021.940  -999.250     8.008     9.875     9.920  -999.250     1.555     0.741  4657.201    54.963    35.095    37.130    71.090    20.976     2.660     3.710     0.015
 3022.092  -999.250     8.002     9.875     9.904  -999.250     1.547     0.738  4629.156    57.093    36.142    28.069    68.128    20.846     2.657     3.680     0.010
 3022.244  -999.250     7.972     9.875     9.878  -999.250     1.540     0.734  4615.527    57.739    36.570    23.756    66.508    20.888     2.647     3.472     0.018
 3022.397  -999.250     7.955     9.875     9.857  -999.250     1.532     0.730  4627.433    58.612    37.241    33.743    66.926    21.093     2.631     3.309     0.021
 3022.549  -999.250     7.965     9.875     9.850  -999.250     1.525     0.726  4637.088    60.555    38.582    35.507    67.577    21.090     2.607     3.307     0.013
 3022.702  -999.250     7.985     9.875     9.853  -999.250     1.517     0.723  4623.418    62.878    40.112    34.626    66.710    20.444     2.584     3.290     0.003
 3022.854  -999.250     7.996     9.875     9.856  -999.250     1.510     0.719  4602.699    64.391    41.087    22.999    65.151    19.335     2.566     3.258     0.004
 3023.006  -999.250     7.997     9.875     9.846  -999.250     1.502     0.715  4594.758    64.864    41.402    24.425    64.665    18.273     2.552     3.242     0.013
 3023.159  -999.250     7.997     9.875     9.827  -999.250     1.495     0.712  4597.140    64.921    41.444    24.500    64.759    17.651     2.549     3.250     0.024
 3023.311  -999.250     8.000     9.875     9.816  -999.250     1.487     0.708  4603.597    64.955    41.456    21.073    65.564    17.717     2.564     3.256     0.041
 3023.464  -999.250     8.005     9.875     9.816  -999.250     1.480     0.704  4607.836    64.976    41.461    35.352    66.373    18.264     2.582     3.266     0.063
 3023.616  -999.250     8.019     9.875     9.816  -999.250     1.472     0.701  4596.210    64.967    41.456    47.907    65.234    18.779     2.593     3.355     0.075
 3023.768  -999.250     8.041     9.875     9.813  -999.250     1.465     0.697  4569.688    64.951    41.444    28.954    62.953    19.323     2.605     3.455     0.066
 3023.921  -999.250     8.059     9.875     9.802  -999.250     1.458     0.693  4557.071    64.940    41.434    13.918    61.295    20.316     2.614     3.470     0.043
 3024.073  -999.250     8.051     9.875     9.771  -999.250     1.450     0.690  4590.733    64.931    41.428    17.361    61.128    21.599     2.618     3.458     0.028
 3024.226  -999.250     8.022     9.875     9.727  -999.250     1.443     0.686  4666.423    64.923    41.419    60.883    61.930    22.519     2.629     3.448     0.030
 3024.378  -999.250     7.986     9.875     9.695  -999.250     1.436     0.683  4745.683    64.653    41.319   110.297    63.816    22.753     2.629     3.436     0.031
 3024.530  -999.250     7.949     9.875     9.674  -999.250     1.428     0.679  4790.813    62.632    40.590    90.200    65.940    22.304     2.622     3.426     0.015
 3024.683  -999.250     7.926     9.875     9.649  -999.250     1.421     0.676  4785.949    57.314    38.326    22.429    66.616    21.887     2.615     3.322    -0.007
 3024.835  -999.250     7.935     9.875     9.625  -999.250     1.414     0.672  4745.016    47.677    32.188     6.770    66.843    21.345     2.604     3.072    -0.016
 3024.988  -999.250     7.955     9.875     9.615  -999.250     1.407     0.669  4714.522    36.733    23.154    10.176    67.200    20.602     2.577     2.908    -0.011
 3025.140  -999.250     7.958     9.875     9.618  -999.250     1.400     0.666  4712.274    29.676    16.289     8.987    68.211    19.912     2.537     2.929     0.003
 3025.292  -999.250     7.956     9.875     9.622  -999.250     1.392     0.662  4710.842    27.805    14.137     8.706    69.688    19.297     2.504     2.994     0.019
 3025.445  -999.250     7.957     9.875     9.618  -999.250     1.385     0.659  4711.964    27.832    14.046     8.745    70.424    18.893     2.491     3.005     0.027
 3025.597  -999.250     7.946     9.875     9.614  -999.250     1.378     0.655  4738.459    27.845    14.045     6.003    70.724    18.902     2.493     3.001     0.030
 3025.750  -999.250     7.930     9.875     9.623  -999.250     1.371     0.652  4760.752    27.849    14.037     7.430    69.520    19.821     2.502     3.000     0.031
 3025.902  -999.250     7.939     9.875     9.636  -999.250     1.364     0.649  4737.359    27.852    14.029     9.087    67.518    21.088     2.499     2.989     0.026
 3026.054  -999.250     7.966     9.875     9.634  -999.250     1.357     0.645  4697.275    27.843    14.020     9.216    67.091    20.808     2.490     2.967     0.021
 3026.207  -999.250     7.973     9.875     9.620  -999.250     1.350     0.642  4704.761    27.830    14.012     9.003    66.757    20.079     2.492     2.946     0.033
 3026.359  -999.250     7.942     9.875     9.613  -999.250     1.342     0.639  4767.083    27.813    14.003    17.008    66.800    20.032     2.515     2.868     0.047
 3026.512  -999.250     7.907     9.875     9.623  -999.250     1.335     0.635  4825.608    27.788    13.990    40.233    67.409    20.171     2.533     2.671     0.032
 3026.664  -999.250     7.896     9.875     9.637  -999.250     1.328     0.632  4831.217    27.760    13.977    64.719    67.756    20.246     2.548     2.442    -0.004
 3026.816  -999.250     7.902     9.875     9.644  -999.250     1.321     0.628  4790.881    27.742    13.967    72.168    68.780    20.171     2.551     2.327    -0.015
 3026.969  -999.250     7.903     9.875     9.645  -999.250     1.314     0.625  4729.755    27.735    13.961    38.400    69.575    19.767     2.540     2.306     0.011
 3027.121  -999.250     7.905     9.875     9.636  -999.250     1.307     0.622  4675.275    27.735    13.952     6.410    71.037    19.438     2.520     2.283     0.048
 3027.274  -999.250     7.917     9.875     9.617  -999.250     1.299     0.618  4659.469    27.733    13.942     3.220    72.359    19.656     2.485     2.250     0.075
 3027.426  -999.250     7.922     9.875     9.610  -999.250     1.292     0.615  4675.491    27.725    13.933     3.426    71.035    20.125     2.442     2.242     0.087
 3027.578  -999.250     7.915     9.875     9.619  -999.250     1.285     0.612  4673.486    27.720    13.923     3.438    70.273    20.708     2.415     2.257     0.089
 3027.731  -999.250     7.931     9.875     9.629  -999.250     1.278     0.608  4637.109    27.713    13.911     3.439    69.745    21.019     2.396     2.264     0.084
 3027.883  -999.250     7.975     9.875     9.630  -999.250     1.271     0.605  4602.477    27.685    13.892     3.439    68.401    20.858     2.370     2.255     0.084
 3028.036  -999.250     8.016     9.875     9.616  -999.250     1.264     0.601  4584.424    27.634    13.864     3.436    69.863    20.328     2.345     2.258     0.085
 3028.188  -999.250     8.036     9.875     9.593  -999.250     1.257     0.598  4560.383    27.587    13.833     3.434    72.213    19.760     2.331     2.276     0.071
 3028.340  -999.250     8.051     9.875     9.582  -999.250     1.249     0.595  4515.650    27.562    13.812     3.431    74.698    19.345     2.315     2.267     0.043
 3028.493  -999.250     8.072     9.875     9.585  -999.250     1.242     0.592  4457.501    27.532    13.790     3.426    77.401    19.200     2.308     2.262     0.024
 3028.645  -999.250     8.103     9.875     9.586  -999.250     1.235     0.588  4395.414    27.476    13.761     3.422    78.803    19.409     2.309     2.315     0.026
 3028.798  -999.250     8.142     9.875     9.589  -999.250     1.228     0.585  4332.214    27.415    13.730     3.415    79.165    19.862     2.320     2.476     0.035
 3028.950  -999.250     8.182     9.875     9.599  -999.250     1.221     0.582  4269.499    27.372    13.704     3.390    80.009    20.443     2.349     2.763     0.039
 3029.102  -999.250     8.212     9.875     9.604  -999.250     1.214     0.578  4207.399    27.323    13.668     3.223    81.843    17.720     2.389     3.058     0.036
 3029.255  -999.250     8.232     9.875     9.600  -999.250     1.207     0.575  4144.139    27.181    13.577     2.193    82.484    11.648     2.426     3.175     0.033
 3029.407  -999.250     8.248     9.875     9.599  -999.250     1.200     0.572  4077.936    26.887    13.399     1.354    82.088    10.637     2.446     3.108     0.034
 3029.560  -999.250     8.270     9.875     9.584  -999.250     1.193     0.568  4005.598    26.296    13.051     2.241    81.447    10.652     2.447     2.976     0.039
 3029.712  -999.250     8.303     9.875     9.534  -999.250     1.185     0.565  3923.107    25.307    12.369     3.993    83.472    10.703     2.441     2.808     0.049
 3029.864  -999.250     8.354     9.875     9.476  -999.250     1.178     0.562  3829.313    24.409    11.480     4.729    87.337    10.764     2.434     2.617     0.062
 3030.017  -999.250     8.422     9.875     9.447  -999.250     1.172     0.559  3778.406    24.177    10.788     4.568    88.189    10.795     2.423     2.497     0.067
 3030.169  -999.250     8.445     9.875     9.445  -999.250     1.165     0.555  3947.747    24.179    10.378     4.486    87.153    10.791     2.411     2.466     0.062
 3030.322  -999.250     8.270     9.875     9.449  -999.250     1.158     0.552  4537.468    23.454     9.953     4.408    84.387    10.770     2.411     2.437     0.053
 3030.474  -999.250     7.877     9.875     9.453  -999.250     1.151     0.549  5390.614    21.704     9.345     4.330    82.782    10.783     2.409     2.377     0.044
 3030.626  -999.250     7.502     9.875     9.455  -999.250     1.144     0.546  6033.204    19.321     8.637     4.233    83.906  -999.250     2.398     2.331     0.039
 3030.779  -999.250     7.337     9.875     9.443  -999.250     1.137     0.543  6245.740    17.034     8.021     4.149    83.959  -999.250     2.382     2.334     0.039
 3030.931  -999.250     7.335     9.875     9.397  -999.250     1.130     0.540  6220.843    15.583     7.709     4.032    82.971  -999.250     2.368     2.358     0.053
 3031.084  -999.250     7.370     9.875     9.246  -999.250     1.123     0.537  6161.695    15.159     7.760     3.872    80.689  -999.250     2.357     2.382     0.081
 3031.236  -999.250     7.407     9.875     8.942  -999.250     1.117     0.534  6101.639    15.204     7.957     3.764    79.187  -999.250     2.343     2.399     0.102
 3031.388  -999.250     7.436     9.875     8.616  -999.250     1.111     0.532  6042.490    15.049     7.969     3.694    79.344  -999.250     2.335     2.419     0.108
 3031.541  -999.250     7.445     9.875     8.442  -999.250     1.105     0.530  5983.775    14.769     7.760     3.633    79.112  -999.250     2.329     2.435     0.108
 3031.693  -999.250     7.442     9.875     8.409  -999.250     1.100     0.528  5923.008    14.940     7.648     3.583    79.005  -999.250     2.327     2.441     0.110
 3031.846  -999.250     7.456     9.875     8.407  -999.250     1.094     0.527  5861.596    15.614     7.807     3.524    79.266  -999.250     2.327     2.441     0.112
 3031.998  -999.250     7.488     9.875     8.404  -999.250     1.089     0.525  5803.617    16.408     8.093     3.453    78.955  -999.250     2.327     2.433     0.112
 3032.150  -999.250     7.513     9.875     8.392  -999.250     1.083     0.523  5749.079    18.232     8.748     3.387    77.723  -999.250     2.327     2.427     0.113
 3032.303  -999.250     7.526     9.875     8.372  -999.250     1.078     0.522  5695.319    24.666    11.168     3.298    74.655  -999.250     2.328     2.424     0.114
 3032.455  -999.250     7.546     9.875     8.352  -999.250     1.073     0.520  5640.415    35.594    15.523     3.217    71.182  -999.250     2.327     2.409     0.115
 3032.608  -999.250     7.579     9.875     8.339  -999.250     1.067     0.518  5583.595    44.072    19.084     3.044    69.227  -999.250     2.326     2.396     0.115
 3032.760  -999.250     7.610     9.875     8.334  -999.250     1.062     0.517  5525.437    45.875    19.924     2.896    68.151  -999.250     2.326     2.386     0.116
 3032.912  -999.250     7.626     9.875     8.334  -999.250     1.056     0.515  5467.228    44.658    19.401     2.878    68.382  -999.250     2.327     2.387     0.118
 3033.065  -999.250     7.638     9.875     8.337  -999.250     1.051     0.514  5408.634    44.172    19.166     2.849    69.067  -999.250     2.329     2.433     0.119
 3033.217  -999.250     7.662     9.875     8.339  -999.250     1.046     0.512  5348.589    43.947    19.120     2.786    69.308  -999.250     2.329     2.488     0.119
 3033.370  -999.250     7.701     9.875     8.344  -999.250     1.040     0.511  5289.060    43.388    19.211     2.756    69.785  -999.250     2.326     2.517     0.118
 3033.522  -999.250     7.743     9.875     8.350  -999.250     1.035     0.509  5232.109    43.296    20.026     2.761    70.685  -999.250     2.321     2.540     0.116
 3033.674  -999.250     7.774     9.875     8.353  -999.250     1.030     0.507  5175.685    43.490    21.250     2.750    71.756  -999.250     2.319     2.556     0.114
 3033.827  -999.250     7.795     9.875     8.352  -999.250     1.024     0.506  5116.728    42.219    21.530     2.514    72.154  -999.250     2.321     2.548     0.115
